file	token_code	speaker	word	prodType	v1	v2	consonant	creakType	creakStart	creakEnd	V1start	Cstart	V2start	V2end	v1_max_int	c_min_int	v2_max_int	c_mean_int	c_mean_int_norm	left_point	f0_left_hz	f0_left_db	h2_left_hz	h2_left_db	a1_left_hz	a1_left_db	a2_left_hz	a2_left_db	mid_point	f0_mid_hz	f0_mid_db	h2_mid_hz	h2_mid_db	a1_mid_hz	a1_mid_db	a2_mid_hz	a2_mid_db	right_point	f0_right_hz	f0_right_db	h2_right_hz	h2_right_db	a1_right_hz	a1_right_db	a2_right_hz	a2_right_db
35_M35_free_narr	14	M35	wulˀondlo	Free narrative	u	o	lˀ	-	0	0	124.316	124.355	124.429	124.488	77.29	73.84	76.36	74.72	68.07	0.1	156.25	41.87	306.47	45.74	312.50	45.74	937.50	30.28	0.5	140.62	41.06	289.53	45.40	296.88	45.40	875.00	27.52	0.9	156.25	41.92	299.32	48.71	296.88	48.71	906.25	37.34
35_M35_free_narr	15	M35	c'alˀa	Free narrative	a	a	lˀ	-	0	0	128.236	128.313	128.372	128.489	76.04	72.67	75.43	74.56	68.78	0.1	140.62	37.92	279.18	41.84	421.88	41.90	984.38	29.09	0.5	140.62	34.74	264.61	43.47	390.62	45.69	1078.12	36.38	0.9	125.00	35.39	265.42	44.06	531.25	44.79	1171.88	34.85
35_M35_free_narr	16	M35	c'alˀa	Free narrative	a	a	lˀ	-	0	0	129.454	129.520	129.578	129.646	77.20	75.82	76.60	76.32	69.27	0.1	140.62	39.09	264.71	44.20	406.25	44.20	1093.75	31.74	0.5	140.62	38.74	274.86	45.30	406.25	47.69	1109.38	30.07	0.9	140.62	41.06	283.08	45.22	421.88	46.61	1250.00	28.16
35_M35_free_narr	17	M35	ust'ululˀa	Free narrative	u	u	l	-	0	0	154.158	154.191	154.259	154.285	78.70	75.77	75.61	76.58	70.79	0.1	125.00	43.67	242.90	47.85	250.00	47.85	1015.62	23.65	0.5	109.38	43.67	227.41	43.19	343.75	46.46	921.88	27.33	0.9	109.38	41.38	236.99	45.17	359.38	47.38	937.50	29.44
35_M35_free_narr	18	M35	ust'ululˀa	Free narrative	u	a	lˀ	creak	154.320	154.372	154.259	154.285	154.372	154.406	76.00	70.82	73.59	73.11	69.50	0.1	125.00	38.61	241.16	38.84	359.38	44.86	953.12	35.56	0.5	78.12	16.56	159.75	28.89	406.25	43.27	1046.88	21.67	0.9	93.75	25.61	173.51	32.43	359.38	40.73	1031.25	28.70
35_M35_free_narr	19	M35	sːuratulˀa	Free narrative	u	a	lˀ	-	0	0	183.559	183.605	183.677	183.788	78.27	76.84	74.71	77.66	73.31	0.1	125.00	41.86	238.32	45.86	359.38	49.87	984.38	31.31	0.5	125.00	39.53	249.68	44.60	375.00	50.70	984.38	28.29	0.9	125.00	40.23	258.19	45.62	390.62	45.98	1031.25	32.62
35_M35_free_narr	20	M35	hilˀasːi	Free narrative	i	a	lˀ	creak	204.562	204.595	204.449	204.539	204.610	204.688	76.95	71.04	76.88	73.63	66.52	0.1	125.00	39.05	246.35	44.91	250.00	44.91	1687.50	15.93	0.5	125.00	34.01	237.03	43.79	234.38	43.79	1500.00	20.48	0.9	125.00	38.21	272.68	49.96	265.62	49.96	1453.12	24.86
35_M35_free_narr	21	M35	zolo	Free narrative	o	o	l	-	0	0	211.042	211.093	211.161	211.232	80.56	76.34	75.78	77.09	71.60	0.1	125.00	45.31	259.79	43.38	390.62	47.56	1031.25	38.38	0.5	125.00	44.36	257.87	44.29	390.62	48.64	1031.25	37.31	0.9	140.62	44.27	281.18	45.73	265.62	45.73	953.12	32.40
35_M35_free_narr	22	M35	hilˀo	Free narrative	i	o	lˀ	creak	211.413	211.443	211.350	211.392	211.443	211.529	77.79	75.63	76.83	76.52	69.23	0.1	140.62	43.58	281.25	48.85	281.25	48.85	1500.00	24.43	0.5	140.62	37.75	278.88	49.63	281.25	49.63	1500.00	20.51	0.9	140.62	37.95	274.84	50.11	265.62	50.11	1343.75	22.09
35_M35_free_narr	23	M35	rihisːula	Free narrative	u	a	l	-	0	0	215.977	216.012	216.066	216.141	78.09	75.62	72.22	76.60	74.43	0.1	125.00	42.16	254.88	47.20	265.62	47.20	1031.25	34.12	0.5	125.00	42.56	260.52	45.83	390.62	48.21	1031.25	34.36	0.9	125.00	42.06	250.00	43.54	515.62	38.70	1125.00	35.91
35_M35_free_narr	24	M35	hilˀo	Free narrative	i	o	lˀ	creak	224.793	224.818	224.710	224.760	224.834	224.892	76.95	73.53	76.18	74.75	68.29	0.2	125.00	41.39	248.86	45.21	250.00	45.21	1578.12	15.46	0.5	125.00	39.78	241.84	49.38	250.00	49.38	1406.25	16.35	0.9	125.00	36.55	250.00	43.31	375.00	40.81	1406.25	27.76
