file	token_code	speaker	word	prodType	sound	vowel_place	interval_middle	interval_dur	interval_intensity
M50_ind_wrd_carr_phr	1	M50	q'ali	1	a	left	1.687205572421603	0.008874296667764847	67.58966582202476
M50_ind_wrd_carr_phr	1	M50	q'ali	1	a	left	1.6962007375600696	0.00911603360916824	68.63157326279868
M50_ind_wrd_carr_phr	1	M50	q'ali	1	a	left	1.705224574358913	0.008931639988518647	69.21020487066673
M50_ind_wrd_carr_phr	1	M50	q'ali	1	a	left	1.7141018634871161	0.008822938267887714	69.66511921958747
M50_ind_wrd_carr_phr	1	M50	q'ali	1	a	left	1.7228636904397154	0.008700715637311118	69.94686106562737
M50_ind_wrd_carr_phr	1	M50	q'ali	1	a	left	1.7315031934222145	0.008578290327686755	69.99616481675906
M50_ind_wrd_carr_phr	1	M50	q'ali	1	a	left	1.7400294176992803	0.00847415822644515	69.87024224946394
M50_ind_wrd_carr_phr	1	M50	q'ali	1	a	left	1.748410904262469	0.008288814899931829	69.76328617837082
M50_ind_wrd_carr_phr	1	M50	q'ali	1	a	left	1.756632103485745	0.008153583546620213	69.59848621774665
M50_ind_wrd_carr_phr	1	M50	q'ali	1	a	left	1.7646931496878318	0.00796850885755318	69.20312099132362
M50_ind_wrd_carr_phr	1	M50	q'ali	1	a	left	1.772621719242239	0.00788863025126152	68.69255281025985
M50_ind_wrd_carr_phr	1	M50	q'ali	1	a	left	1.7804617799178581	0.007791491099976788	68.3802001015666
M50_ind_wrd_carr_phr	1	M50	q'ali	1	a	left	1.788198440766314	0.0076818305969348355	68.33695739061862
M50_ind_wrd_carr_phr	1	M50	q'ali	1	a	left	1.7958648403842625	0.007650968638962086	68.38122489050521
M50_ind_wrd_carr_phr	1	M50	q'ali	1	a	left	1.8035021716963229	0.007623693985159052	68.41487731698967
M50_ind_wrd_carr_phr	1	M50	q'ali	1	a	left	1.811142535869316	0.007657034360827097	68.34157042079927
M50_ind_wrd_carr_phr	1	M50	q'ali	1	a	left	1.8187938531593177	0.007645600219176485	67.97172082269293
M50_ind_wrd_carr_phr	1	M50	q'ali	1	a	left	1.826495830568899	0.007758354599985751	67.43938389419363
M50_ind_wrd_carr_phr	1	M50	q'ali	1	l	-	1.83434680222452	0.007943588711256222	67.75236865166215
M50_ind_wrd_carr_phr	1	M50	q'ali	1	l	-	1.8421386069362258	0.007640020712155415	68.88090694302784
M50_ind_wrd_carr_phr	1	M50	q'ali	1	l	-	1.849838618536734	0.007760002488860884	69.49919480698613
M50_ind_wrd_carr_phr	1	M50	q'ali	1	l	-	1.8576951270514237	0.007953014540518888	69.39940287852399
M50_ind_wrd_carr_phr	1	M50	q'ali	1	l	-	1.8657679106766292	0.00819255270989161	69.00638614866241
M50_ind_wrd_carr_phr	1	M50	q'ali	1	l	-	1.874087670958318	0.008446967853486642	68.86152795548733
M50_ind_wrd_carr_phr	1	M50	q'ali	1	l	-	1.8826363386136862	0.008650367457249564	69.26449901801723
M50_ind_wrd_carr_phr	1	M50	q'ali	1	l	-	1.8913667538981351	0.008810463111648348	69.73043480838197
M50_ind_wrd_carr_phr	1	M50	q'ali	1	l	-	1.9003028544602785	0.00906173801263832	69.42028077081066
M50_ind_wrd_carr_phr	1	M50	q'ali	1	l	-	1.9094605013432169	0.009253555753238274	68.22304927981989
M50_ind_wrd_carr_phr	1	M50	q'ali	1	l	-	1.9188053236561984	0.009436088872724735	66.77595007102384
M50_ind_wrd_carr_phr	1	M50	q'ali	1	l	-	1.9283029506392122	0.00955916509330268	66.8722202586055
M50_ind_wrd_carr_phr	1	M50	q'ali	1	i	right	1.9373586721161875	0.008552277860648161	69.24806410091783
M50_ind_wrd_carr_phr	1	M50	q'ali	1	i	right	1.9461479643849384	0.00902630667685389	70.98500290870544
M50_ind_wrd_carr_phr	1	M50	q'ali	1	i	right	1.9552501756818463	0.009178115916961938	71.09074205901746
M50_ind_wrd_carr_phr	1	M50	q'ali	1	i	right	1.9644258628406093	0.00917325840056371	70.60517178754704
M50_ind_wrd_carr_phr	1	M50	q'ali	1	i	right	1.9736250800393607	0.00922517599693884	70.45232282985211
M50_ind_wrd_carr_phr	1	M50	q'ali	1	i	right	1.982875094389306	0.009274852702952474	70.42851293875991
M50_ind_wrd_carr_phr	1	M50	q'ali	1	i	right	1.9921615311192622	0.009298020756959513	70.60716324376425
M50_ind_wrd_carr_phr	1	M50	q'ali	1	i	right	2.0015042236185487	0.009387364241613794	70.80023075140491
M50_ind_wrd_carr_phr	1	M50	q'ali	1	i	right	2.01086425938305	0.009332707287388331	70.6631873119371
M50_ind_wrd_carr_phr	1	M50	q'ali	1	i	right	2.0202114765043957	0.009361726955302796	70.5592444798391
M50_ind_wrd_carr_phr	1	M50	q'ali	1	i	right	2.029548251771023	0.009311823577951461	70.45683389193448
M50_ind_wrd_carr_phr	1	M50	q'ali	1	i	right	2.0388266365994783	0.00924494607895987	69.93740597551391
M50_ind_wrd_carr_phr	1	M50	q'ali	1	i	right	2.0480674016794644	0.009236584081012467	69.39223690563365
M50_ind_wrd_carr_phr	1	M50	q'ali	1	i	right	2.057268587793085	0.009165788146228593	69.44228142120868
M50_ind_wrd_carr_phr	1	M50	q'ali	1	i	right	2.0664417784972064	0.00918059326201437	69.46199010669041
M50_ind_wrd_carr_phr	1	M50	q'ali	1	i	right	2.0756221595587157	0.009180168861004478	69.44462116071935
M50_ind_wrd_carr_phr	1	M50	q'ali	1	i	right	2.084788964450062	0.009153440921688016	69.7813140691141
M50_ind_wrd_carr_phr	1	M50	q'ali	1	i	right	2.093955227698997	0.009179085576181745	69.83720633441834
M50_ind_wrd_carr_phr	1	M50	q'ali	1	i	right	2.103161176584699	0.00923281219522254	69.09287935908318
M50_ind_wrd_carr_phr	1	M50	q'ali	1	i	right	2.112435815317234	0.009316465269846752	67.91727356633336
M50_ind_wrd_carr_phr	1	M50	q'ali	1	i	right	2.1218680004494126	0.009547904994510859	66.19977533890165
M50_ind_wrd_carr_phr	1	M50	q'ali	1	i	right	2.131436438063817	0.009588970234297722	64.0263381749588
M50_ind_wrd_carr_phr	2	M50	q'ali	2	a	left	2.7601531670619694	0.008198667322446784	66.4540275094505
M50_ind_wrd_carr_phr	2	M50	q'ali	2	a	left	2.7689537425433652	0.009402483640344794	69.09210787763531
M50_ind_wrd_carr_phr	2	M50	q'ali	2	a	left	2.778166822876691	0.009023677026306576	70.45465905382615
M50_ind_wrd_carr_phr	2	M50	q'ali	2	a	left	2.787165611742469	0.008973900705249616	70.58227939941959
M50_ind_wrd_carr_phr	2	M50	q'ali	2	a	left	2.7960749269094443	0.008844729628700865	70.33750184693301
M50_ind_wrd_carr_phr	2	M50	q'ali	2	a	left	2.8048719939407074	0.008749404433824992	70.64687839411935
M50_ind_wrd_carr_phr	2	M50	q'ali	2	a	left	2.8135993775061072	0.008705362696974195	70.6956724347015
M50_ind_wrd_carr_phr	2	M50	q'ali	2	a	left	2.8222498211384277	0.008595524567667656	70.2067563054625
M50_ind_wrd_carr_phr	2	M50	q'ali	2	a	left	2.830782489731961	0.008469812619397832	69.72420893907965
M50_ind_wrd_carr_phr	2	M50	q'ali	2	a	left	2.839211361123966	0.008387930164612811	69.49935028545876
M50_ind_wrd_carr_phr	2	M50	q'ali	2	a	left	2.8475764701547037	0.008342287896862643	69.5457088247133
M50_ind_wrd_carr_phr	2	M50	q'ali	2	a	left	2.8558964139814638	0.008297599756657448	69.64684956029438
M50_ind_wrd_carr_phr	2	M50	q'ali	2	a	left	2.8641912839966532	0.008292140273721493	69.66232713190456
M50_ind_wrd_carr_phr	2	M50	q'ali	2	a	left	2.8724616673956107	0.008248626524193448	69.70795635950515
M50_ind_wrd_carr_phr	2	M50	q'ali	2	a	left	2.880696677709702	0.008221394103989255	69.5699549235335
M50_ind_wrd_carr_phr	2	M50	q'ali	2	a	left	2.888961356031602	0.00830796253981081	68.9727799366677
M50_ind_wrd_carr_phr	2	M50	q'ali	2	a	left	2.8973527739667926	0.008474873330569732	67.96808094487199
M50_ind_wrd_carr_phr	2	M50	q'ali	2	l	-	2.906101401263424	0.009022381262693724	67.25216742711348
M50_ind_wrd_carr_phr	2	M50	q'ali	2	l	-	2.9147395126054128	0.008253841421283603	67.70490432749617
M50_ind_wrd_carr_phr	2	M50	q'ali	2	l	-	2.9230995621176854	0.008466257603261251	68.4831370849071
M50_ind_wrd_carr_phr	2	M50	q'ali	2	l	-	2.931609905048046	0.008554428257461222	69.00752513879313
M50_ind_wrd_carr_phr	2	M50	q'ali	2	l	-	2.9402238670851646	0.008673495816775123	69.29971065580575
M50_ind_wrd_carr_phr	2	M50	q'ali	2	l	-	2.9489472427424763	0.008773255497848798	69.31277081685906
M50_ind_wrd_carr_phr	2	M50	q'ali	2	l	-	2.9578179045166517	0.008968068050501543	69.15003343843719
M50_ind_wrd_carr_phr	2	M50	q'ali	2	l	-	2.9668578789775024	0.009111880871199851	68.98090306124203
M50_ind_wrd_carr_phr	2	M50	q'ali	2	l	-	2.9760350466040686	0.009242454381932497	68.77625338094047
M50_ind_wrd_carr_phr	2	M50	q'ali	2	l	-	2.9853449127809073	0.009377277971744924	68.48721849453817
M50_ind_wrd_carr_phr	2	M50	q'ali	2	l	-	2.9948153504777375	0.009563597421915482	67.91155256435127
M50_ind_wrd_carr_phr	2	M50	q'ali	2	l	-	3.004476784713931	0.009759271050471696	68.1043469029403
M50_ind_wrd_carr_phr	2	M50	q'ali	2	l	-	3.0138280498631733	0.008943259248012314	70.51435675049935
M50_ind_wrd_carr_phr	2	M50	q'ali	2	i	right	3.0229393094157313	0.00927925985710365	72.02538243562478
