file	token_code	speaker	word	prodType	sound	vowel_place	interval_middle	interval_dur	interval_intensity
F30_ind_wrd_carr_phr	1	F30	q'ali	1	a	left	1.9348713482793627	0.004816237185482741	68.3014418912034
F30_ind_wrd_carr_phr	1	F30	q'ali	1	a	left	1.9400727877129753	0.005586641681742499	69.01023582252256
F30_ind_wrd_carr_phr	1	F30	q'ali	1	a	left	1.9456195373858036	0.005506857663914122	69.01066899524601
F30_ind_wrd_carr_phr	1	F30	q'ali	1	a	left	1.9511304916431829	0.005515050850844361	68.60972910296694
F30_ind_wrd_carr_phr	1	F30	q'ali	1	a	left	1.9566555829882801	0.005535131839350171	68.46483501088059
F30_ind_wrd_carr_phr	1	F30	q'ali	1	a	left	1.9621887627573702	0.005531227698829966	68.42837159764323
F30_ind_wrd_carr_phr	1	F30	q'ali	1	a	left	1.9677128014550136	0.005516849696457049	68.40533723829053
F30_ind_wrd_carr_phr	1	F30	q'ali	1	a	left	1.973223182789452	0.0055039129724197	68.17419146080073
F30_ind_wrd_carr_phr	1	F30	q'ali	1	a	left	1.9786380892933564	0.0053259000353889085	67.8527268593653
F30_ind_wrd_carr_phr	1	F30	q'ali	1	a	left	1.9840318612294814	0.0054616438368610964	67.53148162348589
F30_ind_wrd_carr_phr	1	F30	q'ali	1	a	left	1.9895023677671702	0.0054793692385164405	67.52229551095107
F30_ind_wrd_carr_phr	1	F30	q'ali	1	a	left	1.9949858654779715	0.005487626183086292	67.69146866216946
F30_ind_wrd_carr_phr	1	F30	q'ali	1	a	left	2.0004459021254957	0.005432447111962224	67.95711406249934
F30_ind_wrd_carr_phr	1	F30	q'ali	1	a	left	2.0058855802954842	0.005446909228014718	68.18116456997458
F30_ind_wrd_carr_phr	1	F30	q'ali	1	a	left	2.011331600233383	0.005445130647783181	68.2896538070485
F30_ind_wrd_carr_phr	1	F30	q'ali	1	a	left	2.0167847244123296	0.005461117710109598	68.31831103525502
F30_ind_wrd_carr_phr	1	F30	q'ali	1	a	left	2.0222444476059853	0.005458328677201862	68.32497180486233
F30_ind_wrd_carr_phr	1	F30	q'ali	1	a	left	2.027695467926622	0.0054437119640713405	68.3883354392002
F30_ind_wrd_carr_phr	1	F30	q'ali	1	a	left	2.033145674561271	0.0054567013052264635	68.46572663887213
F30_ind_wrd_carr_phr	1	F30	q'ali	1	a	left	2.0386046601024015	0.005461269777034872	68.49469341100911
F30_ind_wrd_carr_phr	1	F30	q'ali	1	a	left	2.0440726423318214	0.005474694681805392	68.47990628035049
F30_ind_wrd_carr_phr	1	F30	q'ali	1	a	left	2.0495466541758534	0.0054733290062585205	68.45641074859
F30_ind_wrd_carr_phr	1	F30	q'ali	1	a	left	2.0550309991342983	0.005495360910631408	68.44100242382004
