file	token_code	speaker	word	prodType	v1	v2	consonant	creakType	creakStart	creakEnd	V1start	Cstart	V2start	V2end	v1_max_int	c_min_int	v2_max_int	c_mean_int	c_mean_int_norm	left_point	f0_left_hz	f0_left_db	h2_left_hz	h2_left_db	a1_left_hz	a1_left_db	a2_left_hz	a2_left_db	mid_point	f0_mid_hz	f0_mid_db	h2_mid_hz	h2_mid_db	a1_mid_hz	a1_mid_db	a2_mid_hz	a2_mid_db	right_point	f0_right_hz	f0_right_db	h2_right_hz	h2_right_db	a1_right_hz	a1_right_db	a2_right_hz	a2_right_db
F30_ind_wrd_carr_phr	11	F30	ila	3	i	a	l	-	0	0	33.048	33.182	33.297	33.445	67.33	64.49	64.02	65.55	71.71	0.2	187.50	37.64	379.64	33.34	375.00	33.34	2078.12	8.29	0.5	187.50	38.10	369.32	35.90	375.00	35.90	2031.25	9.12	0.9	171.88	35.77	351.02	35.08	359.38	35.08	1906.25	8.17
F30_ind_wrd_carr_phr	12	F30	ila	Carrier phrase	i	a	l	-	0	0	35.123	35.195	35.283	35.352	65.02	61.97	64.00	62.48	68.02	0.1	171.88	34.28	342.33	33.53	343.75	33.53	2046.88	2.49	0.5	171.88	32.34	339.39	33.25	343.75	33.25	2031.25	3.35	0.9	171.88	31.72	336.77	32.56	343.75	32.56	1828.12	10.79
F30_ind_wrd_carr_phr	13	F30	rolˀal	1	o	a	lˀ	-	0	0	39.498	39.599	39.701	39.836	70.30	70.33	68.99	70.73	71.65	0.1	203.12	39.72	389.44	41.15	390.62	41.15	968.75	24.03	0.5	203.12	39.84	396.64	42.41	390.62	42.41	984.38	25.35	0.9	203.12	38.79	396.42	40.67	390.62	40.67	1000.00	25.28
F30_ind_wrd_carr_phr	14	F30	rolˀal	2	o	a	lˀ	-	0	0	40.749	40.847	40.950	41.068	69.54	65.94	69.24	67.12	67.88	0.1	187.50	35.98	359.50	37.36	359.38	37.36	906.25	19.95	0.5	187.50	35.42	366.96	36.87	359.38	36.87	921.88	18.45	0.9	187.50	37.11	382.08	37.97	390.62	37.97	1156.25	22.75
F30_ind_wrd_carr_phr	15	F30	rolˀal	3	o	a	lˀ	-	0	0	41.687	41.777	41.896	42.005	69.49	66.54	67.05	68.08	71.18	0.1	171.88	34.96	349.30	37.20	343.75	37.20	1046.88	22.94	0.5	171.88	36.06	355.84	38.80	359.38	38.80	1062.50	21.12	0.9	171.88	35.17	356.60	37.10	531.25	40.98	1062.50	28.12
F30_ind_wrd_carr_phr	16	F30	rolˀal	Carrier phrase	o	a	lˀ	-	0	0	43.476	43.568	43.658	43.765	65.79	65.36	66.95	65.59	68.58	0.1	171.88	32.72	331.11	34.80	500.00	35.92	1000.00	20.94	0.5	171.88	32.16	335.52	33.99	500.00	36.15	1000.00	21.50	0.9	171.88	32.25	336.48	32.93	500.00	34.01	1171.88	25.15
F30_ind_wrd_carr_phr	17	F30	relˀa	1	e	a	lˀ	-	0	0	46.831	46.969	47.079	47.214	71.68	64.52	67.07	66.83	69.65	0.2	203.12	37.37	406.25	31.20	375.00	27.52	1828.12	0.73	0.5	203.12	39.37	402.40	35.65	406.25	35.65	1812.50	5.93	0.9	187.50	38.79	375.00	40.06	421.88	39.33	1718.75	16.42
F30_ind_wrd_carr_phr	18	F30	relˀa	2	e	a	lˀ	-	0	0	47.980	48.096	48.208	48.355	70.91	60.59	68.82	63.17	64.11	0.2	187.50	35.37	375.00	32.20	359.38	31.36	2093.75	-1.15	0.5	187.50	33.44	369.64	31.00	375.00	31.00	1843.75	-4.73	0.9	203.12	36.61	406.25	36.71	453.12	33.34	1750.00	11.37
F30_ind_wrd_carr_phr	19	F30	relˀa	3	e	a	lˀ	-	0	0	48.893	49.004	49.103	49.178	69.77	61.83	64.69	63.74	69.40	0.2	171.88	32.96	343.75	31.70	343.75	31.70	1937.50	0.76	0.5	171.88	33.20	347.69	34.02	343.75	34.02	1906.25	0.30	0.9	171.88	35.50	343.75	36.17	531.25	35.30	1890.62	14.43
F30_ind_wrd_carr_phr	20	F30	relˀa	Carrier phrase	e	a	lˀ	-	0	0	50.615	50.703	50.780	50.873	69.97	61.60	66.92	63.55	66.80	0.2	171.88	31.85	343.75	32.90	359.38	29.48	1828.12	-1.13	0.5	171.88	32.12	331.14	33.53	328.12	33.53	1812.50	3.57	0.9	171.88	35.73	343.75	35.93	546.88	36.88	1734.38	18.85
F30_ind_wrd_carr_phr	21	F30	belˀora	1	e	o	lˀ	-	0	0	53.108	53.226	53.349	53.465	71.71	61.44	69.78	69.23	69.34	0.1	171.88	33.07	343.75	30.76	343.75	30.76	1687.50	4.04	0.5	187.50	40.53	384.44	44.00	390.62	44.00	1734.38	14.66	0.9	187.50	40.80	375.00	44.36	406.25	44.36	1718.75	24.33
F30_ind_wrd_carr_phr	22	F30	belˀora	2	e	o	lˀ	-	0	0	54.355	54.460	54.572	54.665	69.75	55.51	69.40	63.36	64.07	0.1	171.88	29.51	343.75	29.31	390.62	20.83	2015.62	-2.79	0.5	171.88	35.24	345.25	36.54	359.38	36.54	1609.38	3.83	0.9	187.50	35.77	375.00	36.76	390.62	36.76	1656.25	16.26
F30_ind_wrd_carr_phr	23	F30	belˀora	3	e	o	lˀ	-	0	0	55.219	55.311	55.394	55.455	69.69	58.65	69.64	63.96	64.15	0.1	156.25	28.91	315.19	27.88	312.50	27.88	1828.12	0.01	0.5	171.88	33.15	343.49	37.09	343.75	37.09	1687.50	9.49	0.9	171.88	35.41	343.75	38.08	390.62	33.95	1718.75	15.78
F30_ind_wrd_carr_phr	24	F30	belˀora	Carrier phrase	e	o	lˀ	-	0	0	56.964	57.034	57.102	57.170	67.57	62.53	67.41	63.71	66.63	0.1	156.25	32.60	308.34	33.78	312.50	33.78	1875.00	3.05	0.5	156.25	31.58	314.18	34.33	328.12	34.33	1609.38	-2.68	0.9	171.88	33.04	343.75	35.69	468.75	33.04	1625.00	9.31
