file	token_code	speaker	word	prodType	sound	vowel_place	interval_middle	interval_dur	interval_intensity
08_M69_free_narr	1	M69	položenijalo	Free narrative	o	left	4.921408189203836	0.00783347122430289	75.75654614726868
08_M69_free_narr	1	M69	položenijalo	Free narrative	o	left	4.92942404697313	0.00819824431428362	77.51219592561749
08_M69_free_narr	1	M69	položenijalo	Free narrative	o	left	4.937633224019729	0.008220109778915408	77.93107971881858
08_M69_free_narr	1	M69	položenijalo	Free narrative	o	left	4.9458553976745865	0.008224237530799705	77.51015183634811
08_M69_free_narr	1	M69	položenijalo	Free narrative	o	left	4.9540801172501165	0.008225201620259526	76.73929472659337
08_M69_free_narr	1	M69	položenijalo	Free narrative	o	left	4.962317653628081	0.008249871135669551	75.76191689789401
08_M69_free_narr	1	M69	položenijalo	Free narrative	l	-	4.970478109257906	0.008071040123980744	74.85392556210505
08_M69_free_narr	1	M69	položenijalo	Free narrative	l	-	4.978464965326812	0.00790267201383088	74.97335794036911
08_M69_free_narr	1	M69	položenijalo	Free narrative	l	-	4.986312700066351	0.007792797465248746	75.5793764684034
08_M69_free_narr	1	M69	položenijalo	Free narrative	l	-	4.994106148426206	0.007794099254459397	75.782294635533
08_M69_free_narr	1	M69	položenijalo	Free narrative	l	-	5.001846942564367	0.007687489021861893	75.43305982290104
08_M69_free_narr	1	M69	položenijalo	Free narrative	l	-	5.00946513175621	0.007548889361824074	74.68362571054044
08_M69_free_narr	1	M69	položenijalo	Free narrative	l	-	5.016936590858334	0.007394028842425904	74.12034195993222
08_M69_free_narr	1	M69	položenijalo	Free narrative	l	-	5.0243382985116405	0.007409386464186873	74.54923385257331
08_M69_free_narr	1	M69	položenijalo	Free narrative	l	-	5.031621189396667	0.007156395305865537	75.18792059211574
08_M69_free_narr	1	M69	položenijalo	Free narrative	o	right	5.038771404389832	0.007144034680464095	75.32596815799596
08_M69_free_narr	1	M69	položenijalo	Free narrative	o	right	5.045972457535241	0.0072580716103534115	75.40236773054995
08_M69_free_narr	1	M69	položenijalo	Free narrative	o	right	5.053281995203903	0.007361003726972903	75.72601753121687
08_M69_free_narr	1	M69	položenijalo	Free narrative	o	right	5.0606734095773	0.007421825019817696	75.69349381261458
08_M69_free_narr	1	M69	položenijalo	Free narrative	o	right	5.0680838825918055	0.007399121009195042	74.84062725908313
08_M69_free_narr	1	M69	položenijalo	Free narrative	o	right	5.075448983701782	0.007331081210757873	73.71578295500578
08_M69_free_narr	1	M69	položenijalo	Free narrative	o	right	5.082821969912445	0.007414891210567376	73.35909749336241
08_M69_free_narr	1	M69	položenijalo	Free narrative	o	right	5.0902959627551585	0.007533094474859503	74.14861199184786
08_M69_free_narr	1	M69	položenijalo	Free narrative	o	right	5.097908691902052	0.007692363818930126	74.83915315542784
08_M69_free_narr	1	M69	položenijalo	Free narrative	o	right	5.105634038955733	0.007758330288430315	74.66041055000035
08_M69_free_narr	2	M69	položenijalo	Free narrative	a	left	5.452010905721058	0.007780701504426446	76.03251074548969
08_M69_free_narr	2	M69	položenijalo	Free narrative	a	left	5.45978738222354	0.007772251500538729	75.45098142686244
08_M69_free_narr	2	M69	položenijalo	Free narrative	a	left	5.467570877497431	0.007794739047243482	75.14775493855392
08_M69_free_narr	2	M69	položenijalo	Free narrative	a	left	5.47539151624899	0.00784653845587524	75.17647029580354
08_M69_free_narr	2	M69	položenijalo	Free narrative	a	left	5.483247312179077	0.007865053404296773	75.5772553672211
08_M69_free_narr	2	M69	položenijalo	Free narrative	a	left	5.491088585884302	0.007817494006153503	76.02329872012935
08_M69_free_narr	2	M69	položenijalo	Free narrative	a	left	5.498939053917917	0.007883442061077162	76.15104938457239
08_M69_free_narr	2	M69	položenijalo	Free narrative	a	left	5.506870414286457	0.007979278676002899	75.9300404915481
08_M69_free_narr	2	M69	položenijalo	Free narrative	a	left	5.51488197428111	0.008043841313303268	75.42124521397548
08_M69_free_narr	2	M69	položenijalo	Free narrative	l	-	5.52295116329613	0.008094536716736656	74.8771618429048
08_M69_free_narr	2	M69	položenijalo	Free narrative	l	-	5.531045453254636	0.00809404320027518	74.82892257879574
08_M69_free_narr	2	M69	položenijalo	Free narrative	l	-	5.539091069376134	0.00799718904272062	75.02106669087783
08_M69_free_narr	2	M69	položenijalo	Free narrative	l	-	5.5471451715175455	0.008111015240102049	74.90858582124086
08_M69_free_narr	2	M69	položenijalo	Free narrative	l	-	5.5552660565623935	0.008130754849593025	74.58288787624917
08_M69_free_narr	2	M69	položenijalo	Free narrative	l	-	5.563423890082758	0.008184912191135929	74.3531691778649
08_M69_free_narr	2	M69	položenijalo	Free narrative	l	-	5.571638521022966	0.00824434968928145	74.55630407205099
08_M69_free_narr	2	M69	položenijalo	Free narrative	l	-	5.579858684700918	0.008195977666622944	75.00411756706404
08_M69_free_narr	2	M69	položenijalo	Free narrative	l	-	5.588050639040592	0.008187931012724192	75.20361874124754
08_M69_free_narr	2	M69	položenijalo	Free narrative	l	-	5.59620330636224	0.00811740363057023	75.1676818155738
08_M69_free_narr	2	M69	položenijalo	Free narrative	l	-	5.60429809370588	0.008072171056712207	75.22417209907279
08_M69_free_narr	2	M69	položenijalo	Free narrative	l	-	5.6123449804700165	0.008021602471559142	75.5977617628211
08_M69_free_narr	2	M69	položenijalo	Free narrative	o	right	5.620365165570076	0.008018767728561471	76.05062187021694
08_M69_free_narr	2	M69	položenijalo	Free narrative	o	right	5.628463507159646	0.008177915450577444	76.28155895333177
08_M69_free_narr	2	M69	položenijalo	Free narrative	o	right	5.6366526295521115	0.008200329334353107	76.3585408815096
08_M69_free_narr	2	M69	položenijalo	Free narrative	o	right	5.644887666871561	0.008269745304546383	76.15738926753644
08_M69_free_narr	2	M69	položenijalo	Free narrative	o	right	5.653177265661097	0.008309452274525952	75.61961185349044
08_M69_free_narr	2	M69	položenijalo	Free narrative	o	right	5.66149162398977	0.008319264382818936	75.04042761060174
08_M69_free_narr	2	M69	položenijalo	Free narrative	o	right	5.669837585413609	0.008372658464860905	74.70678361513694
08_M69_free_narr	2	M69	položenijalo	Free narrative	o	right	5.678203385065618	0.008358940839157114	74.75433962587638
08_M69_free_narr	2	M69	položenijalo	Free narrative	o	right	5.686581091808007	0.008396472645618935	74.90094802789004
08_M69_free_narr	2	M69	položenijalo	Free narrative	o	right	5.694970013456503	0.008381370651373565	75.00474035994026
08_M69_free_narr	2	M69	položenijalo	Free narrative	o	right	5.703391070278275	0.008460742992170367	75.20521085524638
08_M69_free_narr	2	M69	položenijalo	Free narrative	o	right	5.711866246858659	0.008489610168599171	75.38637808071081
08_M69_free_narr	2	M69	položenijalo	Free narrative	o	right	5.720389377993747	0.008556652101576745	75.56942002982116
08_M69_free_narr	2	M69	položenijalo	Free narrative	o	right	5.72894620615076	0.00855700421244876	76.08649889838264
08_M69_free_narr	2	M69	položenijalo	Free narrative	o	right	5.737541105218875	0.008632793923780469	76.92311965859524
08_M69_free_narr	2	M69	položenijalo	Free narrative	o	right	5.746175767567504	0.00863653077347859	77.59776318572331
08_M69_free_narr	2	M69	položenijalo	Free narrative	o	right	5.754825541051133	0.008663016193779072	77.74531339732305
08_M69_free_narr	2	M69	položenijalo	Free narrative	o	right	5.763514576870516	0.008715055444985964	77.47648117166577
08_M69_free_narr	2	M69	položenijalo	Free narrative	o	right	5.772259994683317	0.008775780180616088	76.88326153627449
08_M69_free_narr	2	M69	položenijalo	Free narrative	o	right	5.781071168966129	0.008846568385007636	75.90998855016315
08_M69_free_narr	2	M69	položenijalo	Free narrative	o	right	5.7899547474919455	0.008920588666625484	74.65788041216624
08_M69_free_narr	2	M69	položenijalo	Free narrative	o	right	5.7989373160110205	0.009044548371524463	73.56097652982749
08_M69_free_narr	2	M69	položenijalo	Free narrative	o	right	5.807956196015471	0.008993211637377208	73.40301722925868
08_M69_free_narr	2	M69	položenijalo	Free narrative	o	right	5.817003443950813	0.009101284233306473	74.31374324823899
08_M69_free_narr	2	M69	položenijalo	Free narrative	o	right	5.826063683033928	0.009019193932923386	75.73909157013684
08_M69_free_narr	2	M69	položenijalo	Free narrative	o	right	5.835096302296609	0.009046044592440516	76.5739782489659
08_M69_free_narr	2	M69	položenijalo	Free narrative	o	right	5.844203970919658	0.009169292653655958	76.31417172087686
08_M69_free_narr	2	M69	položenijalo	Free narrative	o	right	5.853431826762872	0.009286419032771498	75.35258529170676
08_M69_free_narr	2	M69	položenijalo	Free narrative	o	right	5.862806171344589	0.009462270130662809	74.46223411238662
08_M69_free_narr	2	M69	položenijalo	Free narrative	o	right	5.872316643172511	0.00955867352518247	75.18532564530611
08_M69_free_narr	2	M69	položenijalo	Free narrative	o	right	5.881818137277221	0.009444314684236232	76.26083974801118
08_M69_free_narr	2	M69	položenijalo	Free narrative	o	right	5.891361496054607	0.009642402870537303	75.41897286192814
08_M69_free_narr	3	M69	udoblolˀa	Free narrative	a	left	16.07748414964232	0.00683409960146264	78.57532363505204
